Berichtsjahr,Berichtsmonat,Segment,Marke,Modellreihe,Anzahl,Diesel,Hybrid,Benzin-Hybrid,Diesel-Hybrid,Hybrid (ohne Plug-in),Benzin-Hybrid (ohne Plug-in),Diesel-Hybrid (ohne Plug-in),Plug-in-Hybrid,Benzin-Plug-in-Hybrid,Diesel-Plug-in-Hybrid,Elektro (BEV),Allradantrieb,offener Aufbau,gewerblich,ObjectId
2020,September,MITTELKLASSE,PEUGEOT,508,298,66000.0,153000.0,153000.0,,,,,153000.0,153000.0,,,,,286000.0,741314
2020,September,MITTELKLASSE,POLESTAR,2,147,,,,,,,,,,,147000.0,147000.0,,67000.0,741315
2020,September,MITTELKLASSE,RENAULT,TALISMAN,41,24000.0,,,,,,,,,,,,,30000.0,741316
2020,September,MITTELKLASSE,SKODA,SUPERB,2163,1058000.0,835000.0,835000.0,,,,,835000.0,835000.0,,,249000.0,,1882000.0,741317
2020,September,MITTELKLASSE,SUBARU,LEVORG,13,,,,,,,,,,,,13000.0,,8000.0,741318
2020,September,MITTELKLASSE,TESLA,MODEL 3,2776,,,,,,,,,,,2776000.0,1644000.0,,882000.0,741319
2020,September,MITTELKLASSE,VOLVO,60,878,428000.0,346000.0,346000.0,,88000.0,88000.0,,258000.0,258000.0,,,395000.0,,761000.0,741320
2020,September,MITTELKLASSE,VW,ARTEON,166,116000.0,14000.0,14000.0,,,,,14000.0,14000.0,,,35000.0,,141000.0,741321
2020,September,MITTELKLASSE,VW,PASSAT,5443,3533000.0,1465000.0,1465000.0,,,,,1465000.0,1465000.0,,,364000.0,,5061000.0,741322
2020,September,OBERE MITTELKLASSE,AUDI,"A6, S6, RS6",2163,1000.0,2159000.0,1149000.0,1010000.0,1215000.0,205000.0,1010000.0,944000.0,944000.0,,,1889000.0,,1830000.0,741323
2020,September,OBERE MITTELKLASSE,BMW,5ER,2731,164000.0,2323000.0,548000.0,1775000.0,2056000.0,281000.0,1775000.0,267000.0,267000.0,,,1520000.0,,2311000.0,741324
2020,September,OBERE MITTELKLASSE,JAGUAR,XF,14,14000.0,,,,,,,,,,,10000.0,,14000.0,741325
2020,September,OBERE MITTELKLASSE,LEXUS,ES,18,,18000.0,18000.0,,18000.0,18000.0,,,,,,,,15000.0,741326
2020,September,OBERE MITTELKLASSE,MERCEDES,E-KLASSE,3153,1482000.0,1622000.0,765000.0,857000.0,627000.0,614000.0,13000.0,995000.0,151000.0,844000.0,,919000.0,,2205000.0,741327
2020,September,OBERE MITTELKLASSE,SUBARU,OUTBACK,65,,,,,,,,,,,,65000.0,,26000.0,741328
2020,September,OBERE MITTELKLASSE,TOYOTA,CAMRY,33,,33000.0,33000.0,,33000.0,33000.0,,,,,,,,23000.0,741329
2020,September,OBERE MITTELKLASSE,VOLVO,90,439,266000.0,130000.0,130000.0,,34000.0,34000.0,,96000.0,96000.0,,,321000.0,,375000.0,741330
2020,September,OBERKLASSE,AUDI,"A7, S7, RS7",120,,118000.0,85000.0,33000.0,64000.0,31000.0,33000.0,54000.0,54000.0,,,118000.0,,99000.0,741331
2020,September,OBERKLASSE,AUDI,"A8, S8",155,1000.0,154000.0,79000.0,75000.0,115000.0,40000.0,75000.0,39000.0,39000.0,,,155000.0,,141000.0,741332
2020,September,OBERKLASSE,BENTLEY,CONTINENTAL,32,,,,,,,,,,,,28000.0,4000.0,26000.0,741333
2020,September,OBERKLASSE,BMW,6ER,56,5000.0,49000.0,14000.0,35000.0,49000.0,14000.0,35000.0,,,,,37000.0,,46000.0,741334
2020,September,OBERKLASSE,BMW,7ER,235,52000.0,142000.0,57000.0,85000.0,85000.0,,85000.0,57000.0,57000.0,,,186000.0,,214000.0,741335
2020,September,OBERKLASSE,BMW,8ER,227,30000.0,,,,,,,,,,,213000.0,64000.0,175000.0,741336
2020,September,OBERKLASSE,MASERATI,GHIBLI,5,2000.0,,,,,,,,,,,,,4000.0,741337
2020,September,OBERKLASSE,MERCEDES,CLS,118,58000.0,59000.0,58000.0,1000.0,59000.0,58000.0,1000.0,,,,,92000.0,,79000.0,741338
2020,September,OBERKLASSE,MERCEDES,S-KLASSE,307,157000.0,69000.0,68000.0,1000.0,61000.0,60000.0,1000.0,8000.0,8000.0,,,238000.0,25000.0,280000.0,741339
2020,September,OBERKLASSE,PORSCHE,PANAMERA,112,,59000.0,59000.0,,,,,59000.0,59000.0,,,112000.0,,103000.0,741340
2020,September,OBERKLASSE,PORSCHE,TAYCAN,171,,,,,,,,,,,171000.0,170000.0,,143000.0,741341
2020,September,OBERKLASSE,TESLA,MODEL S,148,,,,,,,,,,,148000.0,148000.0,,97000.0,741342
2020,September,SUVs,ALFA ROMEO,STELVIO,228,103000.0,,,,,,,,,,,227000.0,,162000.0,741343
2020,September,SUVs,AUDI,E-TRON,884,,,,,,,,,,,884000.0,884000.0,,798000.0,741344
2020,September,SUVs,AUDI,Q2,910,183000.0,,,,,,,,,,,116000.0,,684000.0,741345
2020,September,SUVs,BMW,IX3,18,,,,,,,,,,,18000.0,,,18000.0,741346
2020,September,SUVs,BMW,X1,1465,576000.0,220000.0,220000.0,,,,,220000.0,220000.0,,,738000.0,,838000.0,741347
2020,September,SUVs,BMW,X2,458,107000.0,19000.0,19000.0,,,,,19000.0,19000.0,,,164000.0,,240000.0,741348
2020,September,SUVs,CITROEN,C4 CACTUS,224,17000.0,,,,,,,,,,,,,201000.0,741349
2020,September,SUVs,CUPRA,FORMENTOR,40,1000.0,2000.0,2000.0,,,,,2000.0,2000.0,,,38000.0,,39000.0,741350
2020,September,SUVs,DACIA,DUSTER,1296,210000.0,,,,,,,,,,,253000.0,,254000.0,741351
2020,September,SUVs,DS,DS7 CROSSBACK,80,30000.0,35000.0,35000.0,,,,,35000.0,35000.0,,,22000.0,,58000.0,741352
2020,September,SUVs,FORD,ECOSPORT,798,49000.0,,,,,,,,,,,,,506000.0,741353
2020,September,SUVs,FORD,EDGE,99,99000.0,,,,,,,,,,,95000.0,,69000.0,741354
2020,September,SUVs,FORD,EXPLORER,100,,100000.0,100000.0,,,,,100000.0,100000.0,,,100000.0,,75000.0,741355
2020,September,SUVs,FORD,KUGA,3706,1028000.0,1331000.0,1001000.0,330000.0,330000.0,,330000.0,1001000.0,1001000.0,,,974000.0,,2898000.0,741356
2020,September,SUVs,HONDA,CR-V,302,,161000.0,161000.0,,161000.0,161000.0,,,,,,213000.0,,100000.0,741357
2020,September,SUVs,HONDA,HR-V,137,,,,,,,,,,,,,,30000.0,741358
2020,September,SUVs,HYUNDAI,KONA,3116,34000.0,488000.0,488000.0,,488000.0,488000.0,,,,,1526000.0,97000.0,,1262000.0,741359
2020,September,SUVs,HYUNDAI,NEXO,30,,,,,,,,,,,,,,21000.0,741360
2020,September,SUVs,HYUNDAI,TUCSON,1379,33000.0,302000.0,,302000.0,302000.0,,302000.0,,,,,307000.0,,684000.0,741361
2020,September,SUVs,JAGUAR,I-PACE,20,,,,,,,,,,,20000.0,20000.0,,12000.0,741362
2020,September,SUVs,KIA,NIRO,1109,,499000.0,499000.0,,126000.0,126000.0,,373000.0,373000.0,,610000.0,,,440000.0,741363
2020,September,SUVs,KIA,SPORTAGE,664,6000.0,224000.0,,224000.0,224000.0,,224000.0,,,,,434000.0,,372000.0,741364
2020,September,SUVs,KIA,STONIC,639,7000.0,,,,,,,,,,,,,458000.0,741365
2020,September,SUVs,LADA,NIVA,46,,,,,,,,,,,,45000.0,,43000.0,741366
2020,September,SUVs,LEXUS,NX,90,,90000.0,90000.0,,90000.0,90000.0,,,,,,56000.0,,59000.0,741367
2020,September,SUVs,LEXUS,RX,30,,24000.0,24000.0,,24000.0,24000.0,,,,,,30000.0,,27000.0,741368
2020,September,SUVs,LEXUS,UX,124,,124000.0,124000.0,,124000.0,124000.0,,,,,,2000.0,,56000.0,741369
2020,September,SUVs,MASERATI,LEVANTE,19,5000.0,,,,,,,,,,,19000.0,,9000.0,741370
2020,September,SUVs,MAZDA,CX-3,176,,,,,,,,,,,,,,80000.0,741371
2020,September,SUVs,MAZDA,CX-30,1311,33000.0,1278000.0,1278000.0,,1278000.0,1278000.0,,,,,,166000.0,,576000.0,741372
2020,September,SUVs,MAZDA,CX-5,1131,198000.0,,,,,,,,,,,480000.0,,736000.0,741373
2020,September,SUVs,MAZDA,MX-30,548,,,,,,,,,,,548000.0,,,488000.0,741374
2020,September,SUVs,MERCEDES,GLA,1864,362000.0,483000.0,483000.0,,,,,483000.0,483000.0,,,434000.0,,1032000.0,741375
2020,September,SUVs,MERCEDES,GLB,619,243000.0,,,,,,,,,,,350000.0,,396000.0,741376
2020,September,SUVs,MERCEDES,"GLK, GLC",4327,1714000.0,2078000.0,1387000.0,686000.0,486000.0,486000.0,,1592000.0,901000.0,686000.0,349000.0,4322000.0,,3321000.0,741377
2020,September,SUVs,MITSUBISHI,ASX,517,,,,,,,,,,,,55000.0,,105000.0,741378
2020,September,SUVs,MITSUBISHI,ECLIPSE CROSS,557,22000.0,,,,,,,,,,,89000.0,,143000.0,741379
2020,September,SUVs,MITSUBISHI,OUTLANDER,907,,720000.0,720000.0,,,,,720000.0,720000.0,,,781000.0,,382000.0,741380
2020,September,SUVs,NISSAN,QASHQAI,1535,252000.0,,,,,,,,,,,159000.0,,751000.0,741381
2020,September,SUVs,OPEL,CROSSLAND X,2022,135000.0,,,,,,,,,,,,,1466000.0,741382
2020,September,SUVs,OPEL,GRANDLAND X,1040,235000.0,250000.0,250000.0,,,,,250000.0,250000.0,,,118000.0,,788000.0,741383
2020,September,SUVs,PEUGEOT,2008,640,72000.0,,,,,,,,,,88000.0,,,358000.0,741384
2020,September,SUVs,RENAULT,CAPTUR,2539,198000.0,233000.0,233000.0,,,,,233000.0,233000.0,,,,,1795000.0,741385
2020,September,SUVs,RENAULT,KADJAR,713,139000.0,,,,,,,,,,,17000.0,,562000.0,741386
2020,September,SUVs,RENAULT,KOLEOS,271,259000.0,,,,,,,,,,,206000.0,,116000.0,741387
2020,September,SUVs,ROLLS ROYCE,CULLINAN,7,,,,,,,,,,,,7000.0,,6000.0,741388
2020,September,SUVs,SEAT,ARONA,2001,147000.0,,,,,,,,,,,,,544000.0,741389
2020,September,SUVs,SEAT,ATECA,2187,381000.0,,,,,,,,,,,955000.0,,1209000.0,741390
2020,September,SUVs,SEAT,TARRACO,597,467000.0,,,,,,,,,,,511000.0,,400000.0,741391
2020,September,SUVs,SKODA,KAMIQ,1938,113000.0,,,,,,,,,,,,,659000.0,741392
2020,September,SUVs,SKODA,KAROQ,2402,905000.0,,,,,,,,,,,738000.0,,1069000.0,741393
2020,September,SUVs,SSANGYONG,KORANDO,67,17000.0,,,,,,,,,,,19000.0,,12000.0,741394
2020,September,SUVs,SSANGYONG,TIVOLI,72,,,,,,,,,,,,7000.0,,20000.0,741395
2020,September,SUVs,SUBARU,XV,266,,177000.0,177000.0,,177000.0,177000.0,,,,,,266000.0,,94000.0,741396
2020,September,SUVs,SUZUKI,SX4,274,,217000.0,217000.0,,217000.0,217000.0,,,,,,198000.0,,196000.0,741397
2020,September,SUVs,SUZUKI,VITARA,679,,522000.0,522000.0,,522000.0,522000.0,,,,,,540000.0,,489000.0,741398
2020,September,SUVs,TESLA,MODEL X,141,,,,,,,,,,,141000.0,141000.0,,92000.0,741399
2020,September,SUVs,TOYOTA,C-HR,1186,,1109000.0,1109000.0,,1109000.0,1109000.0,,,,,,,,831000.0,741400
2020,September,SUVs,TOYOTA,RAV 4,781,,736000.0,736000.0,,727000.0,727000.0,,9000.0,9000.0,,,354000.0,,358000.0,741401
2020,September,SUVs,VW,T-CROSS,1612,57000.0,,,,,,,,,,,,,837000.0,741402
2020,September,SUVs,VW,T-ROC,3388,563000.0,,,,,,,,,,,353000.0,576000.0,1994000.0,741403
2020,September,GELÄNDEWAGEN,AUDI,Q3,2006,708000.0,501000.0,501000.0,,494000.0,494000.0,,7000.0,7000.0,,,995000.0,,1210000.0,741404
2020,September,GELÄNDEWAGEN,AUDI,Q5,2237,375000.0,1860000.0,1381000.0,479000.0,523000.0,44000.0,479000.0,1337000.0,1337000.0,,,2180000.0,,1749000.0,741405
2020,September,GELÄNDEWAGEN,AUDI,Q7,602,160000.0,441000.0,320000.0,121000.0,127000.0,6000.0,121000.0,314000.0,314000.0,,,602000.0,,506000.0,741406
2020,September,GELÄNDEWAGEN,AUDI,Q8,495,5000.0,487000.0,123000.0,364000.0,487000.0,123000.0,364000.0,,,,,495000.0,,385000.0,741407
2020,September,GELÄNDEWAGEN,BENTLEY,BENTAYGA,17,,2000.0,2000.0,,,,,2000.0,2000.0,,,16000.0,,15000.0,741408
2020,September,GELÄNDEWAGEN,BMW,X3,2434,779000.0,1150000.0,239000.0,911000.0,911000.0,,911000.0,239000.0,239000.0,,,2434000.0,,1743000.0,741409
2020,September,GELÄNDEWAGEN,BMW,X4,500,144000.0,122000.0,,122000.0,122000.0,,122000.0,,,,,500000.0,,340000.0,741410
2020,September,GELÄNDEWAGEN,BMW,X5,1384,609000.0,630000.0,393000.0,237000.0,237000.0,,237000.0,393000.0,393000.0,,,1384000.0,,1105000.0,741411
2020,September,GELÄNDEWAGEN,BMW,X6,389,176000.0,85000.0,,85000.0,85000.0,,85000.0,,,,,389000.0,,299000.0,741412
2020,September,GELÄNDEWAGEN,BMW,X7,163,88000.0,31000.0,,31000.0,31000.0,,31000.0,,,,,163000.0,,131000.0,741413
2020,September,GELÄNDEWAGEN,HYUNDAI,SANTA FE,217,212000.0,,,,,,,,,,,203000.0,,109000.0,741414
2020,September,GELÄNDEWAGEN,JAGUAR,E-PACE,205,133000.0,,,,,,,,,,,195000.0,,112000.0,741415
2020,September,GELÄNDEWAGEN,JAGUAR,F-PACE,162,125000.0,,,,,,,,,,,146000.0,,96000.0,741416
2020,September,GELÄNDEWAGEN,JEEP,CHEROKEE,10,7000.0,,,,,,,,,,,10000.0,,6000.0,741417
2020,September,GELÄNDEWAGEN,JEEP,COMPASS,826,190000.0,91000.0,91000.0,,,,,91000.0,91000.0,,,727000.0,,699000.0,741418
2020,September,GELÄNDEWAGEN,JEEP,GRAND CHEROKEE,162,145000.0,,,,,,,,,,,162000.0,,144000.0,741419
2020,September,GELÄNDEWAGEN,JEEP,RENEGADE,523,94000.0,60000.0,60000.0,,,,,60000.0,60000.0,,,233000.0,,348000.0,741420
2020,September,GELÄNDEWAGEN,JEEP,WRANGLER,267,161000.0,,,,,,,,,,,266000.0,1000.0,235000.0,741421
2020,September,GELÄNDEWAGEN,KIA,SORENTO,286,276000.0,9000.0,9000.0,,9000.0,9000.0,,,,,,283000.0,,207000.0,741422
2020,September,GELÄNDEWAGEN,LAND ROVER,DEFENDER,147,98000.0,46000.0,46000.0,,46000.0,46000.0,,,,,,147000.0,,87000.0,741423
2020,September,GELÄNDEWAGEN,LAND ROVER,DISCOVERY,35,34000.0,,,,,,,,,,,35000.0,,28000.0,741424
2020,September,GELÄNDEWAGEN,LAND ROVER,DISCOVERY SPORT,191,29000.0,162000.0,48000.0,114000.0,162000.0,48000.0,114000.0,,,,,184000.0,,101000.0,741425
2020,September,GELÄNDEWAGEN,LAND ROVER,RANGE ROVER,66,32000.0,20000.0,14000.0,6000.0,6000.0,,6000.0,14000.0,14000.0,,,66000.0,,60000.0,741426
2020,September,GELÄNDEWAGEN,LAND ROVER,RANGE ROVER EVOQUE,319,13000.0,306000.0,92000.0,214000.0,306000.0,92000.0,214000.0,,,,,306000.0,,173000.0,741427
2020,September,GELÄNDEWAGEN,LAND ROVER,RANGE ROVER SPORT,153,65000.0,47000.0,40000.0,7000.0,16000.0,9000.0,7000.0,31000.0,31000.0,,,153000.0,,126000.0,741428
2020,September,GELÄNDEWAGEN,LAND ROVER,RANGE ROVER VELAR,123,97000.0,,,,,,,,,,,123000.0,,85000.0,741429
2020,September,GELÄNDEWAGEN,MERCEDES,G-KLASSE,402,191000.0,,,,,,,,,,,402000.0,,319000.0,741430
2020,September,GELÄNDEWAGEN,MERCEDES,"GL-KLASSE, GLS",180,150000.0,30000.0,30000.0,,30000.0,30000.0,,,,,,180000.0,,162000.0,741431
2020,September,GELÄNDEWAGEN,MERCEDES,"ML-KLASSE, GLE",1591,900000.0,690000.0,336000.0,354000.0,338000.0,336000.0,2000.0,352000.0,,352000.0,,1591000.0,,1215000.0,741432
2020,September,GELÄNDEWAGEN,NISSAN,X-TRAIL,277,158000.0,,,,,,,,,,,116000.0,,152000.0,741433
2020,September,GELÄNDEWAGEN,PORSCHE,CAYENNE,558,,175000.0,175000.0,,,,,175000.0,175000.0,,,558000.0,,455000.0,741434
2020,September,GELÄNDEWAGEN,PORSCHE,MACAN,381,,,,,,,,,,,,381000.0,2000.0,240000.0,741435
2020,September,GELÄNDEWAGEN,SKODA,KODIAQ,1822,1381000.0,,,,,,,,,,,1347000.0,,1299000.0,741436
2020,September,GELÄNDEWAGEN,SUBARU,FORESTER,267,,267000.0,267000.0,,267000.0,267000.0,,,,,,267000.0,,70000.0,741437
2020,September,GELÄNDEWAGEN,SUZUKI,JIMNY,164,,,,,,,,,,,,164000.0,,67000.0,741438
2020,September,GELÄNDEWAGEN,TOYOTA,LANDCRUISER,40,37000.0,,,,,,,,,,,40000.0,,23000.0,741439
2020,September,GELÄNDEWAGEN,VOLVO,XC40,995,226000.0,574000.0,574000.0,,74000.0,74000.0,,500000.0,500000.0,,,159000.0,,660000.0,741440
2020,September,GELÄNDEWAGEN,VOLVO,XC60,1035,340000.0,635000.0,274000.0,361000.0,457000.0,96000.0,361000.0,178000.0,178000.0,,,602000.0,,798000.0,741441
2020,September,GELÄNDEWAGEN,VOLVO,XC90,426,,424000.0,232000.0,192000.0,220000.0,28000.0,192000.0,204000.0,204000.0,,,426000.0,,340000.0,741442
2020,September,GELÄNDEWAGEN,VW,TIGUAN,4135,2155000.0,10000.0,10000.0,,,,,10000.0,10000.0,,,2514000.0,,2553000.0,741443
2020,September,GELÄNDEWAGEN,VW,TOUAREG,414,376000.0,20000.0,20000.0,,,,,20000.0,20000.0,,,414000.0,,344000.0,741444
2020,September,SPORTWAGEN,ALPINE,A110,7,,,,,,,,,,,,,,2000.0,741445
2020,September,SPORTWAGEN,ASTON MARTIN,DB11,11,,,,,,,,,,,,,5000.0,8000.0,741446
2020,September,SPORTWAGEN,AUDI,R8,41,,,,,,,,,,,,23000.0,22000.0,24000.0,741447
2020,September,SPORTWAGEN,AUDI,TT,297,,,,,,,,,,,,76000.0,108000.0,115000.0,741448
2020,September,SPORTWAGEN,BMW,I8,16,,16000.0,16000.0,,,,,16000.0,16000.0,,,16000.0,11000.0,9000.0,741449
2020,September,SPORTWAGEN,BMW,Z4,381,,,,,,,,,,,,,381000.0,160000.0,741450
2020,September,SPORTWAGEN,FERRARI,488,18,,,,,,,,,,,,,10000.0,11000.0,741451
2020,September,SPORTWAGEN,FERRARI,F8,17,,,,,,,,,,,,,3000.0,11000.0,741452
2020,September,SPORTWAGEN,FERRARI,PORTOFINO,7,,,,,,,,,,,,,7000.0,2000.0,741453
2020,September,SPORTWAGEN,FORD,MUSTANG,345,,,,,,,,,,,,,141000.0,93000.0,741454
2020,September,SPORTWAGEN,JAGUAR,F-TYPE,107,,,,,,,,,,,,28000.0,48000.0,64000.0,741455
2020,September,SPORTWAGEN,LAMBORGHINI,AVENTADOR,49,,,,,,,,,,,,42000.0,9000.0,26000.0,741456
2020,September,SPORTWAGEN,LEXUS,LC,15,,2000.0,2000.0,,2000.0,2000.0,,,,,,,12000.0,13000.0,741457
2020,September,SPORTWAGEN,LOTUS,EXIGE,13,,,,,,,,,,,,,,2000.0,741458
2020,September,SPORTWAGEN,MERCEDES,AMG GT,120,,43000.0,43000.0,,42000.0,42000.0,,1000.0,1000.0,,,77000.0,14000.0,91000.0,741459
2020,September,SPORTWAGEN,MERCEDES,E-KLASSE COUPE,241,69000.0,167000.0,166000.0,1000.0,167000.0,166000.0,1000.0,,,,,83000.0,108000.0,143000.0,741460
2020,September,SPORTWAGEN,MERCEDES,SL,15,,,,,,,,,,,,,15000.0,7000.0,741461
2020,September,SPORTWAGEN,NISSAN,370Z,11,,,,,,,,,,,,,2000.0,3000.0,741462
2020,September,SPORTWAGEN,NISSAN,GT-R,7,,,,,,,,,,,,7000.0,,3000.0,741463
2020,September,SPORTWAGEN,PORSCHE,911,554,,,,,,,,,,,,335000.0,254000.0,414000.0,741464
2020,September,SPORTWAGEN,PORSCHE,BOXSTER,132,,,,,,,,,,,,,132000.0,72000.0,741465
2020,September,SPORTWAGEN,PORSCHE,CAYMAN,91,,,,,,,,,,,,,,62000.0,741466
2020,September,SPORTWAGEN,SUBARU,BRZ,22,,,,,,,,,,,,,,8000.0,741467
2020,September,SPORTWAGEN,TOYOTA,GT 86,18,,,,,,,,,,,,,,6000.0,741468
2020,September,SPORTWAGEN,TOYOTA,SUPRA,30,,,,,,,,,,,,,,20000.0,741469
2020,September,MINI-VANS,DACIA,LODGY,204,41000.0,,,,,,,,,,,,,41000.0,741470
2020,September,MINI-VANS,KIA,SOUL,258,,,,,,,,,,,258000.0,,,129000.0,741471
2020,September,MINI-VANS,MERCEDES,B-KLASSE,2067,404000.0,418000.0,418000.0,,,,,418000.0,418000.0,,,141000.0,,757000.0,741472
2020,September,MINI-VANS,PEUGEOT,3008,650,279000.0,123000.0,123000.0,,,,,123000.0,123000.0,,,53000.0,,339000.0,741473
2020,September,MINI-VANS,RENAULT,SCENIC,272,66000.0,,,,,,,,,,,,,160000.0,741474
2020,September,GROSSRAUM-VANS,FORD,GALAXY,319,299000.0,,,,,,,,,,,17000.0,,284000.0,741475
2020,September,GROSSRAUM-VANS,FORD,S-MAX,825,783000.0,,,,,,,,,,,58000.0,,737000.0,741476
2020,September,GROSSRAUM-VANS,MERCEDES,V-KLASSE,1260,1256000.0,,,,,,,,,,4000.0,513000.0,,999000.0,741477
2020,September,GROSSRAUM-VANS,PEUGEOT,5008,275,167000.0,,,,,,,,,,,,,196000.0,741478
2020,September,GROSSRAUM-VANS,RENAULT,ESPACE,30,20000.0,,,,,,,,,,,,,17000.0,741479
2020,September,GROSSRAUM-VANS,SEAT,ALHAMBRA,525,370000.0,,,,,,,,,,,79000.0,,354000.0,741480
2020,September,GROSSRAUM-VANS,TOYOTA,PRIUS PLUS,84,,84000.0,84000.0,,84000.0,84000.0,,,,,,,,75000.0,741481
2020,September,GROSSRAUM-VANS,VW,SHARAN,343,273000.0,,,,,,,,,,,51000.0,,306000.0,741482
2020,September,GROSSRAUM-VANS,VW,TOURAN,1590,938000.0,,,,,,,,,,,1000.0,,1282000.0,741483
2020,September,UTILITIES,CITROEN,BERLINGO,828,480000.0,,,,,,,,,,,,,457000.0,741484
2020,September,UTILITIES,CITROEN,JUMPER,42,42000.0,,,,,,,,,,,,,22000.0,741485
2020,September,UTILITIES,CITROEN,JUMPY,184,184000.0,,,,,,,,,,,,,113000.0,741486
2020,September,UTILITIES,DACIA,DOKKER,544,122000.0,,,,,,,,,,,,,91000.0,741487
2020,September,UTILITIES,FIAT,DUCATO,104,103000.0,,,,,,,,,,,1000.0,,50000.0,741488
2020,September,UTILITIES,FIAT,FIORINO,5,5000.0,,,,,,,,,,,,,5000.0,741489
2020,September,UTILITIES,FIAT,TALENTO,114,114000.0,,,,,,,,,,,,,88000.0,741490
2020,September,UTILITIES,FORD,TRANSIT CONNECT,505,505000.0,,,,,,,,,,,,,444000.0,741491
2020,September,UTILITIES,FORD,TRANSIT COURIER,116,109000.0,,,,,,,,,,,,,99000.0,741492
2020,September,UTILITIES,FORD,"TRANSIT, TOURNEO",1525,1436000.0,89000.0,9000.0,80000.0,80000.0,,80000.0,9000.0,9000.0,,,1000.0,,1353000.0,741493
2020,September,UTILITIES,HYUNDAI,H-1 STAREX,30,30000.0,,,,,,,,,,,,,18000.0,741494
2020,September,UTILITIES,IVECO,DAILY,3,3000.0,,,,,,,,,,,,,3000.0,741495
2020,September,UTILITIES,MAN,TGE,27,27000.0,,,,,,,,,,,3000.0,,25000.0,741496
2020,September,UTILITIES,MERCEDES,CITAN,383,383000.0,,,,,,,,,,,,,215000.0,741497
2020,September,UTILITIES,MERCEDES,SPRINTER,317,317000.0,,,,,,,,,,,7000.0,,286000.0,741498
2020,September,UTILITIES,MERCEDES,VITO,820,818000.0,,,,,,,,,,2000.0,153000.0,,712000.0,741499
2020,September,UTILITIES,NISSAN,NV200,39,,,,,,,,,,,39000.0,,,30000.0,741500
2020,September,UTILITIES,NISSAN,NV300,130,130000.0,,,,,,,,,,,,,109000.0,741501
2020,September,UTILITIES,OPEL,COMBO,564,320000.0,,,,,,,,,,,,,427000.0,741502
2020,September,UTILITIES,OPEL,MOVANO,28,28000.0,,,,,,,,,,,,,27000.0,741503
2020,September,UTILITIES,OPEL,ZAFIRA LIFE,460,459000.0,,,,,,,,,,1000.0,,,346000.0,741504
2020,September,UTILITIES,PEUGEOT,BOXER,20,20000.0,,,,,,,,,,,,,18000.0,741505
2020,September,UTILITIES,PEUGEOT,EXPERT,253,253000.0,,,,,,,,,,,,,157000.0,741506
2020,September,UTILITIES,PEUGEOT,RIFTER,381,298000.0,,,,,,,,,,,1000.0,,229000.0,741507
2020,September,UTILITIES,RENAULT,KANGOO,58,58000.0,,,,,,,,,,,,,44000.0,741508
2020,September,UTILITIES,RENAULT,MASTER,34,34000.0,,,,,,,,,,,,,30000.0,741509
2020,September,UTILITIES,RENAULT,TRAFIC,197,197000.0,,,,,,,,,,,,,158000.0,741510
2020,September,UTILITIES,TOYOTA,PROACE,348,204000.0,,,,,,,,,,,,,187000.0,741511
2020,September,UTILITIES,VW,CADDY,2258,1380000.0,,,,,,,,,,3000.0,151000.0,,1698000.0,741512
2020,September,UTILITIES,VW,CRAFTER,83,82000.0,,,,,,,,,,1000.0,3000.0,,81000.0,741513
2020,September,UTILITIES,VW,TRANSPORTER,1807,1807000.0,,,,,,,,,,,535000.0,,1323000.0,741514
2020,September,WOHNMOBILE,CITROEN,JUMPER,553,549000.0,,,,,,,,,,,5000.0,,32000.0,741515
2020,September,WOHNMOBILE,CITROEN,JUMPY,62,62000.0,,,,,,,,,,,,,2000.0,741516
2020,September,WOHNMOBILE,FIAT,DUCATO,3157,3139000.0,,,,,,,,,,,24000.0,,293000.0,741517
2020,September,WOHNMOBILE,FORD,"TRANSIT, TOURNEO",304,301000.0,,,,,,,,,,,14000.0,,34000.0,741518
2020,September,WOHNMOBILE,IVECO,DAILY,73,73000.0,,,,,,,,,,,,,12000.0,741519
2020,September,WOHNMOBILE,MAN,TGE,14,14000.0,,,,,,,,,,,9000.0,,6000.0,741520
2020,September,WOHNMOBILE,MERCEDES,SPRINTER,261,261000.0,,,,,,,,,,,49000.0,,34000.0,741521
2020,September,WOHNMOBILE,MERCEDES,V-KLASSE,165,165000.0,,,,,,,,,,,89000.0,,111000.0,741522
2020,September,WOHNMOBILE,MERCEDES,VITO,3,3000.0,,,,,,,,,,,1000.0,,2000.0,741523
2020,September,WOHNMOBILE,NISSAN,NV300,3,3000.0,,,,,,,,,,,,,1000.0,741524
2020,September,WOHNMOBILE,OPEL,ZAFIRA LIFE,23,23000.0,,,,,,,,,,,,,5000.0,741525
2020,September,WOHNMOBILE,PEUGEOT,BOXER,218,217000.0,,,,,,,,,,,,,35000.0,741526
2020,September,WOHNMOBILE,RENAULT,MASTER,9,9000.0,,,,,,,,,,,1000.0,,1000.0,741527
2020,September,WOHNMOBILE,RENAULT,TRAFIC,12,12000.0,,,,,,,,,,,,,3000.0,741528
2020,September,WOHNMOBILE,TOYOTA,PROACE,3,3000.0,,,,,,,,,,,,,,741529
2020,September,WOHNMOBILE,VW,CRAFTER,114,114000.0,,,,,,,,,,,16000.0,,48000.0,741530
2020,September,WOHNMOBILE,VW,TRANSPORTER,326,326000.0,,,,,,,,,,,147000.0,,102000.0,741531
