DATE,MARKE,MODELL,MODELLREIHE,INSGESAMT,MIT DIESELANTRIEB,MIT HYBRIDANTRIEB,MIT ELEKTROANTRIEB,MIT ALLRADANTRIEB,CABRIOLETS
202401,JEEP,WRANGLER,JEEP WRANGLER,100.0,,13.0,,100.0,16.0
202401,KIA,CEED,KIA CEED,1567.0,,379.0,,,
202401,KIA,EV6,KIA EV6,344.0,,,344.0,191.0,
202401,KIA,EV9,KIA EV9,147.0,,,147.0,147.0,
202401,KIA,NIRO,KIA NIRO,374.0,,156.0,218.0,,
202401,KIA,PICANTO,KIA PICANTO,390.0,,,,,
202401,KIA,RIO,KIA RIO,26.0,,7.0,,,
202401,KIA,SORENTO,KIA SORENTO,282.0,227.0,55.0,,275.0,
202401,KIA,SOUL,KIA SOUL,32.0,,,32.0,,
202401,KIA,SPORTAGE,KIA SPORTAGE,1166.0,,1127.0,,493.0,
202401,KIA,STINGER,KIA STINGER,8.0,,,,8.0,
202401,KIA,STONIC,KIA STONIC,496.0,,177.0,,,
202401,KIA,SONSTIGE,KIA SONSTIGE,6.0,,,6.0,5.0,
202401,LAMBORGHINI,URUS,LAMBORGHINI URUS,82.0,,,,82.0,
202401,LAMBORGHINI,SONSTIGE,LAMBORGHINI SONSTIGE,35.0,,,,6.0,
202401,LAND ROVER,DEFENDER,LAND ROVER DEFENDER,406.0,,363.0,,406.0,
202401,LAND ROVER,DISCOVERY,LAND ROVER DISCOVERY,31.0,,31.0,,31.0,
202401,LAND ROVER,DISCOVERY SPORT,LAND ROVER DISCOVERY SPORT,78.0,,78.0,,78.0,
202401,LAND ROVER,RANGE ROVER,LAND ROVER RANGE ROVER,117.0,,105.0,,117.0,
202401,LAND ROVER,RANGE ROVER EVOQUE,LAND ROVER RANGE ROVER EVOQUE,113.0,,112.0,,112.0,
202401,LAND ROVER,RANGE ROVER SPORT,LAND ROVER RANGE ROVER SPORT,133.0,,132.0,,133.0,
202401,LAND ROVER,RANGE ROVER VELAR,LAND ROVER RANGE ROVER VELAR,160.0,,119.0,,160.0,
202401,LEXUS,ES,LEXUS ES,19.0,,19.0,,,
202401,LEXUS,NX,LEXUS NX,146.0,,146.0,,115.0,
202401,LEXUS,RX,LEXUS RX,85.0,,85.0,,85.0,
202401,LEXUS,RZ,LEXUS RZ,6.0,,,6.0,6.0,
202401,LEXUS,UX,LEXUS UX,119.0,,119.0,,,
202401,LEXUS,SONSTIGE,LEXUS SONSTIGE,4.0,,,,,
202401,LOTUS,ELETRE,LOTUS ELETRE,9.0,,,9.0,9.0,
202401,LOTUS,SONSTIGE,LOTUS SONSTIGE,10.0,,,,,
202401,LUCID,,LUCID,2.0,,,2.0,2.0,
202401,LYNK & CO,01,LYNK & CO 01,5.0,,5.0,,,
202401,MAN,TGE,MAN TGE,78.0,78.0,,,12.0,
202401,MAN,SONSTIGE,MAN SONSTIGE,5.0,,,,,
202401,MASERATI,GRECALE,MASERATI GRECALE,26.0,,16.0,,26.0,
202401,MASERATI,LEVANTE,MASERATI LEVANTE,8.0,,,,8.0,
202401,MASERATI,SONSTIGE,MASERATI SONSTIGE,7.0,,,,,
202401,MAXUS,,MAXUS,6.0,,,6.0,,
202401,MAZDA,2,MAZDA 2,543.0,,326.0,,,
202401,MAZDA,3,MAZDA 3,278.0,,278.0,,9.0,
202401,MAZDA,6,MAZDA 6,154.0,,,,,
202401,MAZDA,CX-5,MAZDA CX-5,752.0,136.0,611.0,,316.0,
202401,MAZDA,CX-30,MAZDA CX-30,515.0,,515.0,,31.0,
202401,MAZDA,CX-60,MAZDA CX-60,461.0,,461.0,,421.0,
202401,MAZDA,MX-5,MAZDA MX-5,47.0,,,,,47.0
202401,MAZDA,MX-30,MAZDA MX-30,129.0,,123.0,6.0,,
202401,MERCEDES,A-KLASSE,MERCEDES A-KLASSE,1396.0,223.0,1126.0,,205.0,
202401,MERCEDES,AMG GT,MERCEDES AMG GT,78.0,,50.0,,74.0,
202401,MERCEDES,B-KLASSE,MERCEDES B-KLASSE,606.0,96.0,509.0,,41.0,
202401,MERCEDES,C-KLASSE,MERCEDES C-KLASSE,2700.0,19.0,2654.0,,687.0,42.0
202401,MERCEDES,CITAN,MERCEDES CITAN,637.0,293.0,,85.0,,
202401,MERCEDES,CLA-KLASSE,MERCEDES CLA-KLASSE,1076.0,217.0,777.0,,167.0,
202401,MERCEDES,CLE,MERCEDES CLE,254.0,,254.0,,98.0,16.0
202401,MERCEDES,CLS,MERCEDES CLS,11.0,,,,9.0,
202401,MERCEDES,E-KLASSE,MERCEDES E-KLASSE,2478.0,66.0,1626.0,776.0,788.0,
202401,MERCEDES,E-KLASSE COUPE,MERCEDES E-KLASSE COUPE,32.0,,25.0,,13.0,15.0
202401,MERCEDES,G-KLASSE,MERCEDES G-KLASSE,892.0,179.0,7.0,,892.0,
202401,MERCEDES,"GL-KLASSE, GLS","MERCEDES GL-KLASSE, GLS",417.0,65.0,352.0,,414.0,
202401,MERCEDES,GLA,MERCEDES GLA,1898.0,202.0,884.0,803.0,461.0,
202401,MERCEDES,GLB,MERCEDES GLB,1091.0,452.0,193.0,375.0,425.0,
202401,MERCEDES,"GLK, GLC","MERCEDES GLK, GLC",2420.0,39.0,2349.0,25.0,2420.0,
202401,MERCEDES,"ML-KLASSE, GLE","MERCEDES ML-KLASSE, GLE",1913.0,350.0,1563.0,,1909.0,
202401,MERCEDES,S-KLASSE,MERCEDES S-KLASSE,485.0,11.0,254.0,204.0,392.0,
202401,MERCEDES,SL,MERCEDES SL,70.0,,32.0,,38.0,70.0
202401,MERCEDES,SPRINTER,MERCEDES SPRINTER,561.0,561.0,,,84.0,
202401,MERCEDES,V-KLASSE,MERCEDES V-KLASSE,1461.0,1396.0,,64.0,791.0,
202401,MERCEDES,VITO,MERCEDES VITO,840.0,813.0,,26.0,186.0,
202401,MERCEDES,SONSTIGE,MERCEDES SONSTIGE,7.0,,,,,
202401,MG ROEWE,4,MG ROEWE 4,249.0,,,249.0,26.0,
202401,MG ROEWE,5,MG ROEWE 5,205.0,,,205.0,,
202401,MG ROEWE,MARVEL,MG ROEWE MARVEL,20.0,,,20.0,6.0,
202401,MG ROEWE,RX6,MG ROEWE RX6,223.0,,,,,
202401,MG ROEWE,ZS,MG ROEWE ZS,199.0,,,42.0,,
202401,MINI,MINI,MINI MINI,2158.0,47.0,27.0,330.0,151.0,650.0
202401,MITSUBISHI,ASX,MITSUBISHI ASX,160.0,,100.0,,,
202401,MITSUBISHI,COLT,MITSUBISHI COLT,459.0,,98.0,,,
202401,MITSUBISHI,ECLIPSE CROSS,MITSUBISHI ECLIPSE CROSS,234.0,,234.0,,234.0,
202401,MITSUBISHI,"MIRAGE, SPACE STAR","MITSUBISHI MIRAGE, SPACE STAR",1491.0,,,,,
202401,MITSUBISHI,SONSTIGE,MITSUBISHI SONSTIGE,4.0,,,,,
202401,MORGAN,,MORGAN,5.0,,,,,5.0
202401,NIO,EL6,NIO EL6,8.0,,,8.0,8.0,
202401,NIO,ET5,NIO ET5,7.0,,,7.0,7.0,
202401,NIO,ET7,NIO ET7,6.0,,,6.0,6.0,
202401,NIO,SONSTIGE,NIO SONSTIGE,6.0,,,,,
202401,NISSAN,ARIYA,NISSAN ARIYA,67.0,,,67.0,20.0,
202401,NISSAN,JUKE,NISSAN JUKE,451.0,,177.0,,,
202401,NISSAN,LEAF,NISSAN LEAF,69.0,,,69.0,,
202401,NISSAN,PRIMASTAR,NISSAN PRIMASTAR,109.0,109.0,,,,
202401,NISSAN,QASHQAI,NISSAN QASHQAI,1098.0,,1097.0,,65.0,
202401,NISSAN,TOWNSTAR,NISSAN TOWNSTAR,236.0,,,,,
202401,NISSAN,X-TRAIL,NISSAN X-TRAIL,463.0,,463.0,,231.0,
202401,NISSAN,SONSTIGE,NISSAN SONSTIGE,19.0,16.0,,,,
202401,OPEL,ASTRA,OPEL ASTRA,3927.0,1761.0,389.0,109.0,,
202401,OPEL,COMBO,OPEL COMBO,64.0,16.0,,45.0,,
202401,OPEL,CORSA,OPEL CORSA,2772.0,21.0,15.0,286.0,,
202401,OPEL,CROSSLAND X,OPEL CROSSLAND X,1308.0,112.0,,,,
202401,OPEL,GRANDLAND X,OPEL GRANDLAND X,2493.0,362.0,453.0,,226.0,
202401,OPEL,MOKKA,OPEL MOKKA,1979.0,19.0,,77.0,,
202401,OPEL,MOVANO,OPEL MOVANO,18.0,18.0,,,,
202401,OPEL,VIVARO,OPEL VIVARO,14.0,14.0,,,,
202401,OPEL,ZAFIRA LIFE,OPEL ZAFIRA LIFE,55.0,18.0,,37.0,,
202401,OPEL,SONSTIGE,OPEL SONSTIGE,1.0,,,,,
202401,PEUGEOT,208,PEUGEOT 208,718.0,12.0,27.0,148.0,,
202401,PEUGEOT,308,PEUGEOT 308,816.0,235.0,74.0,69.0,,
202401,PEUGEOT,408,PEUGEOT 408,123.0,,18.0,,,
202401,PEUGEOT,508,PEUGEOT 508,157.0,88.0,49.0,,11.0,
202401,PEUGEOT,2008,PEUGEOT 2008,979.0,140.0,,122.0,,
202401,PEUGEOT,3008,PEUGEOT 3008,1080.0,144.0,409.0,,14.0,
202401,PEUGEOT,5008,PEUGEOT 5008,821.0,130.0,288.0,,,
202401,PEUGEOT,BOXER,PEUGEOT BOXER,107.0,107.0,,,,
202401,PEUGEOT,EXPERT,PEUGEOT EXPERT,16.0,,,9.0,,
202401,PEUGEOT,RIFTER,PEUGEOT RIFTER,69.0,,,56.0,,
202401,POLESTAR,2,POLESTAR 2,110.0,,,110.0,29.0,
202401,PORSCHE,911,PORSCHE 911,1078.0,,13.0,,520.0,468.0
202401,PORSCHE,BOXSTER,PORSCHE BOXSTER,172.0,,,,,172.0
202401,PORSCHE,CAYENNE,PORSCHE CAYENNE,832.0,,495.0,,832.0,
202401,PORSCHE,CAYMAN,PORSCHE CAYMAN,130.0,,,,,
202401,PORSCHE,MACAN,PORSCHE MACAN,756.0,,,,756.0,
202401,PORSCHE,PANAMERA,PORSCHE PANAMERA,325.0,,254.0,,319.0,
202401,PORSCHE,TAYCAN,PORSCHE TAYCAN,266.0,,,266.0,179.0,
202401,PORSCHE,SONSTIGE,PORSCHE SONSTIGE,239.0,,5.0,82.0,65.0,172.0
202401,RENAULT,ARKANA,RENAULT ARKANA,201.0,,201.0,,,
202401,RENAULT,AUSTRAL,RENAULT AUSTRAL,433.0,,433.0,,,
202401,RENAULT,CAPTUR,RENAULT CAPTUR,297.0,,219.0,,,
202401,RENAULT,CLIO,RENAULT CLIO,534.0,,159.0,,,
202401,RENAULT,ESPACE,RENAULT ESPACE,113.0,,113.0,,,
202401,RENAULT,KANGOO,RENAULT KANGOO,275.0,66.0,,15.0,,
202401,RENAULT,KOLEOS,RENAULT KOLEOS,14.0,12.0,,,12.0,
202401,RENAULT,MASTER,RENAULT MASTER,42.0,41.0,,,,
202401,RENAULT,MEGANE,RENAULT MEGANE,526.0,28.0,,471.0,,
202401,RENAULT,TRAFIC,RENAULT TRAFIC,285.0,285.0,,,,
202401,RENAULT,TWINGO,RENAULT TWINGO,187.0,,,72.0,,
202401,RENAULT,ZOE,RENAULT ZOE,34.0,,,34.0,,
202401,RENAULT,SONSTIGE,RENAULT SONSTIGE,4.0,,,,,
202401,ROLLS ROYCE,CULLINAN,ROLLS ROYCE CULLINAN,9.0,,,,9.0,
202401,ROLLS ROYCE,SPECTRE,ROLLS ROYCE SPECTRE,11.0,,,11.0,11.0,
202401,ROLLS ROYCE,SONSTIGE,ROLLS ROYCE SONSTIGE,8.0,,,,8.0,
202401,SEAT,ARONA,SEAT ARONA,959.0,,,,,
202401,SEAT,ATECA,SEAT ATECA,1589.0,339.0,,,594.0,
202401,SEAT,BORN,SEAT BORN,198.0,,,198.0,,
202401,SEAT,FORMENTOR,SEAT FORMENTOR,2199.0,212.0,518.0,,806.0,
202401,SEAT,IBIZA,SEAT IBIZA,1409.0,,,,,
202401,SEAT,LEON,SEAT LEON,3171.0,1208.0,901.0,,238.0,
202401,SEAT,TARRACO,SEAT TARRACO,544.0,248.0,134.0,,217.0,
202401,SEAT,SONSTIGE,SEAT SONSTIGE,1.0,,,,,
202401,SKODA,ENYAQ,SKODA ENYAQ,1457.0,,,1457.0,367.0,
202401,SKODA,FABIA,SKODA FABIA,2331.0,,,,,
202401,SKODA,KAMIQ,SKODA KAMIQ,1971.0,,,,,
202401,SKODA,KAROQ,SKODA KAROQ,2852.0,872.0,,,1072.0,
202401,SKODA,KODIAQ,SKODA KODIAQ,1730.0,1257.0,,,962.0,
202401,SKODA,OCTAVIA,SKODA OCTAVIA,4464.0,2855.0,789.0,,819.0,
202401,SKODA,SCALA,SKODA SCALA,834.0,,,,,
202401,SKODA,SUPERB,SKODA SUPERB,1044.0,769.0,31.0,,287.0,
202401,SKODA,SONSTIGE,SKODA SONSTIGE,3.0,,,,,
202401,SMART,1,SMART 1,340.0,,,340.0,97.0,
202401,SMART,3,SMART 3,154.0,,,154.0,87.0,
202401,SMART,FORTWO,SMART FORTWO,686.0,,,686.0,,211.0
202401,SSANGYONG,KORANDO,SSANGYONG KORANDO,23.0,,,7.0,,
202401,SSANGYONG,REXTON,SSANGYONG REXTON,66.0,66.0,,,66.0,
202401,SSANGYONG,TIVOLI,SSANGYONG TIVOLI,42.0,,,,,
202401,SSANGYONG,TORRES,SSANGYONG TORRES,27.0,,,,8.0,
202401,SUBARU,BRZ,SUBARU BRZ,37.0,,,,,
202401,SUBARU,FORESTER,SUBARU FORESTER,77.0,,77.0,,77.0,
202401,SUBARU,OUTBACK,SUBARU OUTBACK,91.0,,,,91.0,
202401,SUBARU,XV,SUBARU XV,38.0,,12.0,,38.0,
202401,SUBARU,SONSTIGE,SUBARU SONSTIGE,151.0,,147.0,,151.0,
202401,SUZUKI,IGNIS,SUZUKI IGNIS,409.0,,409.0,,102.0,
202401,SUZUKI,SWACE,SUZUKI SWACE,30.0,,30.0,,,
202401,SUZUKI,SWIFT,SUZUKI SWIFT,434.0,,434.0,,72.0,
202401,SUZUKI,SX4,SUZUKI SX4,83.0,,83.0,,56.0,
202401,SUZUKI,VITARA,SUZUKI VITARA,193.0,,193.0,,98.0,
202401,SUZUKI,SONSTIGE,SUZUKI SONSTIGE,4.0,,,,,
202401,TESLA,MODEL 3,TESLA MODEL 3,695.0,,,695.0,449.0,
202401,TESLA,MODEL S,TESLA MODEL S,31.0,,,31.0,31.0,
202401,TESLA,MODEL X,TESLA MODEL X,33.0,,,33.0,33.0,
202401,TESLA,MODEL Y,TESLA MODEL Y,2393.0,,,2393.0,1653.0,
202401,TOYOTA,AYGO,TOYOTA AYGO,1229.0,,,,,
202401,TOYOTA,BZ4,TOYOTA BZ4,155.0,,,155.0,18.0,
202401,TOYOTA,C-HR,TOYOTA C-HR,885.0,,885.0,,133.0,
202401,TOYOTA,CAMRY,TOYOTA CAMRY,10.0,,6.0,,,
202401,TOYOTA,COROLLA,TOYOTA COROLLA,1090.0,,1088.0,,111.0,
202401,TOYOTA,GR 86,TOYOTA GR 86,215.0,,,,,
202401,TOYOTA,HIGHLANDER,TOYOTA HIGHLANDER,27.0,,27.0,,27.0,
202401,TOYOTA,LANDCRUISER,TOYOTA LANDCRUISER,50.0,49.0,,,50.0,
202401,TOYOTA,PRIUS,TOYOTA PRIUS,70.0,,70.0,,,
202401,TOYOTA,PROACE,TOYOTA PROACE,322.0,220.0,,10.0,,
202401,TOYOTA,RAV 4,TOYOTA RAV 4,726.0,,723.0,,399.0,
202401,TOYOTA,SUPRA,TOYOTA SUPRA,22.0,,,,,
202401,TOYOTA,YARIS,TOYOTA YARIS,1897.0,,1359.0,,199.0,
202401,TOYOTA,SONSTIGE,TOYOTA SONSTIGE,5.0,,,,,
202401,VOLVO,60,VOLVO 60,463.0,,463.0,,295.0,
202401,VOLVO,90,VOLVO 90,91.0,,89.0,,53.0,
202401,VOLVO,C40,VOLVO C40,97.0,,,97.0,30.0,
202401,VOLVO,EX30,VOLVO EX30,494.0,,,494.0,191.0,
202401,VOLVO,XC40,VOLVO XC40,541.0,,241.0,270.0,49.0,
202401,VOLVO,XC60,VOLVO XC60,1594.0,,1594.0,,921.0,
202401,VOLVO,XC90,VOLVO XC90,769.0,,769.0,,769.0,
202401,VW,ARTEON,VW ARTEON,808.0,522.0,11.0,,262.0,
202401,VW,CADDY,VW CADDY,1327.0,867.0,,,123.0,
202401,VW,CRAFTER,VW CRAFTER,210.0,210.0,,,74.0,
202401,VW,GOLF,VW GOLF,9932.0,3502.0,2549.0,,526.0,
202401,VW,ID. BUZZ,VW ID. BUZZ,222.0,,,222.0,,
202401,VW,ID.3,VW ID.3,507.0,,,507.0,,
202401,VW,"ID.4, ID.5","VW ID.4, ID.5",751.0,,,751.0,158.0,
202401,VW,ID.7,VW ID.7,142.0,,,142.0,,
202401,VW,PASSAT,VW PASSAT,3118.0,2463.0,41.0,,158.0,
202401,VW,POLO,VW POLO,3923.0,,,,,
202401,VW,T-CROSS,VW T-CROSS,2067.0,,,,,
202401,VW,T-ROC,VW T-ROC,4380.0,1035.0,,,408.0,447.0
202401,VW,TAIGO,VW TAIGO,2096.0,,,,,
202401,VW,TIGUAN,VW TIGUAN,6396.0,3454.0,82.0,,2342.0,
202401,VW,TOUAREG,VW TOUAREG,566.0,367.0,161.0,,566.0,
202401,VW,TOURAN,VW TOURAN,1517.0,1036.0,,,,
202401,VW,TRANSPORTER,VW TRANSPORTER,2997.0,2567.0,182.0,,660.0,
202401,VW,UP,VW UP,528.0,,,101.0,,
202401,VW,SONSTIGE,VW SONSTIGE,61.0,,25.0,12.0,21.0,
202401,SONSTIGE,SONSTIGE,SONSTIGE SONSTIGE,894.0,116.0,83.0,173.0,289.0,36.0
202312,AIWAYS,U5,AIWAYS U5,2.0,,,2.0,,
202312,AIWAYS,U6,AIWAYS U6,,,,,,
202312,AIWAYS,SONSTIGE,AIWAYS SONSTIGE,,,,,,
202312,ALFA ROMEO,GIULIA,ALFA ROMEO GIULIA,148.0,12.0,,,118.0,
202312,ALFA ROMEO,STELVIO,ALFA ROMEO STELVIO,191.0,67.0,,,191.0,
202312,ALFA ROMEO,TONALE,ALFA ROMEO TONALE,179.0,37.0,142.0,,38.0,
202312,ALFA ROMEO,SONSTIGE,ALFA ROMEO SONSTIGE,,,,,,
202312,ALPINE,A110,ALPINE A110,37.0,,,,,
202312,ASTON MARTIN,DB11,ASTON MARTIN DB11,1.0,,,,,
202312,ASTON MARTIN,DBX,ASTON MARTIN DBX,17.0,,,,16.0,
202312,ASTON MARTIN,V8,ASTON MARTIN V8,6.0,,,,,
202312,AUDI,A1,AUDI A1,1190.0,,,,,
202312,AUDI,A3,AUDI A3,3140.0,485.0,1528.0,,905.0,
202312,AUDI,A4,AUDI A4,2511.0,,2356.0,,946.0,
202312,AUDI,A5,AUDI A5,893.0,,643.0,,629.0,273.0
202312,AUDI,A6,AUDI A6,2103.0,,2101.0,,1826.0,
202312,AUDI,A7,AUDI A7,224.0,,224.0,,214.0,
202312,AUDI,A8,AUDI A8,293.0,,293.0,,293.0,
202312,AUDI,E-TRON GT,AUDI E-TRON GT,230.0,,,230.0,230.0,
202312,AUDI,Q2,AUDI Q2,1851.0,611.0,,,516.0,
202312,AUDI,Q3,AUDI Q3,2178.0,820.0,236.0,,1028.0,
202312,AUDI,Q4,AUDI Q4,1365.0,,,1365.0,600.0,
202312,AUDI,Q5,AUDI Q5,1289.0,,1289.0,,1242.0,
202312,AUDI,Q7,AUDI Q7,324.0,3.0,221.0,,324.0,
202312,AUDI,Q8,AUDI Q8,1919.0,,470.0,1289.0,1919.0,
202312,AUDI,R8,AUDI R8,29.0,,,,15.0,15.0
202312,AUDI,TT,AUDI TT,262.0,,,,183.0,166.0
202312,AUDI,SONSTIGE,AUDI SONSTIGE,80.0,11.0,20.0,38.0,58.0,
202312,BENTLEY,BENTAYGA,BENTLEY BENTAYGA,11.0,,,,11.0,
202312,BENTLEY,CONTINENTAL,BENTLEY CONTINENTAL,22.0,,,,22.0,9.0
202312,BENTLEY,SONSTIGE,BENTLEY SONSTIGE,,,,,,
202312,BMW,1ER,BMW 1ER,2108.0,278.0,,,123.0,
202312,BMW,2ER,BMW 2ER,1820.0,241.0,406.0,,387.0,
202312,BMW,3ER,BMW 3ER,2738.0,,1834.0,,1248.0,
202312,BMW,4ER,BMW 4ER,3848.0,,374.0,3222.0,796.0,133.0
202312,BMW,5ER,BMW 5ER,1872.0,,1659.0,208.0,852.0,
202312,BMW,6ER,BMW 6ER,12.0,,12.0,,9.0,
202312,BMW,7ER,BMW 7ER,373.0,,201.0,171.0,335.0,
202312,BMW,8ER,BMW 8ER,94.0,,17.0,,90.0,27.0
202312,BMW,IX,BMW IX,1219.0,,,1219.0,1219.0,
202312,BMW,X1,BMW X1,4765.0,243.0,1367.0,2730.0,3591.0,
202312,BMW,X2,BMW X2,102.0,35.0,6.0,3.0,38.0,
202312,BMW,X3,BMW X3,2512.0,,1756.0,704.0,1808.0,
202312,BMW,X4,BMW X4,328.0,,298.0,,328.0,
202312,BMW,X5,BMW X5,1282.0,1.0,1272.0,,1282.0,
202312,BMW,X6,BMW X6,216.0,,210.0,,216.0,
202312,BMW,X7,BMW X7,322.0,,321.0,,322.0,
202312,BMW,XM,BMW XM,111.0,,111.0,,111.0,
202312,BMW,Z4,BMW Z4,91.0,,,,,91.0
202312,BMW,SONSTIGE,BMW SONSTIGE,70.0,7.0,15.0,,64.0,
202312,BYD,ATTO 3,BYD ATTO 3,555.0,,,555.0,,
202312,BYD,DOLPHIN,BYD DOLPHIN,51.0,,,51.0,,
202312,BYD,SEAL,BYD SEAL,21.0,,,21.0,6.0,
202312,BYD,SONSTIGE,BYD SONSTIGE,74.0,,,74.0,44.0,
202312,CADILLAC,ESCALADE,CADILLAC ESCALADE,8.0,,,,8.0,
202312,CADILLAC,XT4,CADILLAC XT4,2.0,,,,1.0,
202312,CADILLAC,SONSTIGE,CADILLAC SONSTIGE,,,,,,
202312,CITROEN,BERLINGO,CITROEN BERLINGO,60.0,1.0,,55.0,,
202312,CITROEN,C3,CITROEN C3,706.0,11.0,,,,
202312,CITROEN,C4,CITROEN C4,868.0,21.0,,95.0,,
202312,CITROEN,C5,CITROEN C5,521.0,239.0,116.0,,,
202312,CITROEN,JUMPER,CITROEN JUMPER,387.0,386.0,,,6.0,
202312,CITROEN,JUMPY,CITROEN JUMPY,46.0,32.0,,14.0,,
202312,CITROEN,SONSTIGE,CITROEN SONSTIGE,1.0,,,,,
202312,DACIA,DUSTER,DACIA DUSTER,1235.0,296.0,,,312.0,
202312,DACIA,JOGGER,DACIA JOGGER,1323.0,,424.0,,,
202312,DACIA,SANDERO,DACIA SANDERO,2273.0,,,,,
202312,DACIA,SPRING,DACIA SPRING,1137.0,,,1137.0,,
202312,DACIA,SONSTIGE,DACIA SONSTIGE,1.0,,,,,
202312,DS,DS3,DS DS3,6.0,,,4.0,,
202312,DS,DS4,DS DS4,80.0,24.0,3.0,,,
202312,DS,DS7 CROSSBACK,DS DS7 CROSSBACK,135.0,117.0,17.0,,10.0,
202312,DS,DS9,DS DS9,6.0,,6.0,,3.0,
202312,FERRARI,296,FERRARI 296,8.0,,8.0,,,6.0
202312,FERRARI,F8,FERRARI F8,2.0,,,,,2.0
202312,FERRARI,PORTOFINO,FERRARI PORTOFINO,3.0,,,,,3.0
202312,FERRARI,PUROSANGUE,FERRARI PUROSANGUE,20.0,,,,20.0,
202312,FERRARI,ROMA,FERRARI ROMA,10.0,,,,,
202312,FERRARI,SF90,FERRARI SF90,4.0,,4.0,,4.0,3.0
202312,FERRARI,SONSTIGE,FERRARI SONSTIGE,8.0,,,,,6.0
202312,FIAT,500,FIAT 500,4683.0,,1594.0,3001.0,,
202312,FIAT,600,FIAT 600,161.0,,,161.0,,
202312,FIAT,DOBLO,FIAT DOBLO,11.0,,,11.0,,
202312,FIAT,DUCATO,FIAT DUCATO,1041.0,1040.0,,,6.0,
202312,FIAT,PANDA,FIAT PANDA,241.0,,194.0,,47.0,
202312,FIAT,TIPO,FIAT TIPO,53.0,,53.0,,,
202312,FIAT,ULYSSE,FIAT ULYSSE,4.0,,,4.0,,
202312,FIAT,SONSTIGE,FIAT SONSTIGE,1.0,,,,,
202312,FISKER,OCEAN,FISKER OCEAN,43.0,,,43.0,43.0,
202312,FISKER,SONSTIGE,FISKER SONSTIGE,1.0,,,1.0,1.0,
202312,FORD,ECOSPORT,FORD ECOSPORT,57.0,,,,,
202312,FORD,EXPLORER,FORD EXPLORER,39.0,,39.0,,39.0,
202312,FORD,FIESTA,FORD FIESTA,1404.0,,737.0,,,
202312,FORD,FOCUS,FORD FOCUS,1149.0,397.0,597.0,,,
202312,FORD,GALAXY,FORD GALAXY,76.0,,74.0,,,
202312,FORD,KUGA,FORD KUGA,1724.0,189.0,1325.0,,200.0,
202312,FORD,MONDEO,FORD MONDEO,2.0,,2.0,,,
202312,FORD,MUSTANG,FORD MUSTANG,18.0,,,,,6.0
202312,FORD,MUSTANG MACH-E,FORD MUSTANG MACH-E,178.0,,,178.0,69.0,
202312,FORD,PUMA,FORD PUMA,1601.0,,1550.0,,,
202312,FORD,S-MAX,FORD S-MAX,193.0,6.0,187.0,,2.0,
202312,FORD,TRANSIT CONNECT,FORD TRANSIT CONNECT,195.0,146.0,,,20.0,
202312,FORD,TRANSIT CUSTOM,FORD TRANSIT CUSTOM,621.0,607.0,13.0,,,
202312,FORD,"TRANSIT, TOURNEO","FORD TRANSIT, TOURNEO",410.0,401.0,5.0,,21.0,
202312,FORD,SONSTIGE,FORD SONSTIGE,36.0,5.0,,26.0,16.0,
202312,GWM,COFFEE 01,GWM COFFEE 01,22.0,,22.0,,22.0,
202312,GWM,COFFEE 02,GWM COFFEE 02,,,,,,
202312,GWM,FUNKY CAT,GWM FUNKY CAT,383.0,,,383.0,,
202312,GWM,SONSTIGE,GWM SONSTIGE,,,,,,
202312,HONDA,CIVIC,HONDA CIVIC,69.0,,69.0,,,
202312,HONDA,CR-V,HONDA CR-V,119.0,,119.0,,94.0,
202312,HONDA,E,HONDA E,,,,,,
202312,HONDA,E:NY1,HONDA E:NY1,31.0,,,31.0,,
202312,HONDA,HR-V,HONDA HR-V,149.0,,149.0,,,
202312,HONDA,JAZZ,HONDA JAZZ,74.0,,74.0,,,
202312,HONDA,ZR-V,HONDA ZR-V,57.0,,57.0,,,
202312,HONDA,SONSTIGE,HONDA SONSTIGE,,,,,,
202312,HYUNDAI,BAYON,HYUNDAI BAYON,628.0,,610.0,,,
202312,HYUNDAI,G70,HYUNDAI G70,7.0,4.0,,,1.0,
202312,HYUNDAI,G80,HYUNDAI G80,5.0,,,2.0,3.0,
202312,HYUNDAI,G90,HYUNDAI G90,,,,,,
202312,HYUNDAI,GV60,HYUNDAI GV60,11.0,,,11.0,11.0,
202312,HYUNDAI,GV70,HYUNDAI GV70,76.0,27.0,,25.0,76.0,
202312,HYUNDAI,GV80,HYUNDAI GV80,17.0,17.0,,,17.0,
202312,HYUNDAI,I 10,HYUNDAI I 10,1022.0,,,,,
202312,HYUNDAI,I 20,HYUNDAI I 20,1042.0,,535.0,,,
202312,HYUNDAI,I 30,HYUNDAI I 30,1088.0,,620.0,,,
202312,HYUNDAI,IONIQ,HYUNDAI IONIQ,,,,,,
202312,HYUNDAI,IONIQ5,HYUNDAI IONIQ5,887.0,,,887.0,190.0,
202312,HYUNDAI,IONIQ6,HYUNDAI IONIQ6,399.0,,,399.0,86.0,
202312,HYUNDAI,KONA,HYUNDAI KONA,1898.0,,288.0,936.0,134.0,
202312,HYUNDAI,NEXO,HYUNDAI NEXO,,,,,,
202312,HYUNDAI,SANTA FE,HYUNDAI SANTA FE,141.0,57.0,84.0,,118.0,
